member_id,og_id,name,party,house,startDate,endDate
299,3917,John Woodcock,Labour,1.0,2017-06-08T00:00:00,2018-04-30T00:00:00
300,3917,John Woodcock,Crossbench,1.0,2021-10-11T00:00:00,
301,3917,John Woodcock,Non-affiliated,1.0,2020-09-04T00:00:00,2021-10-10T00:00:00
302,4750,Jane Stevenson,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
303,4082,Lisa Nandy,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
304,4082,Lisa Nandy,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
305,4082,Lisa Nandy,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
306,4082,Lisa Nandy,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
307,3863,Lord Bichard,Crossbench,2.0,2010-03-24T00:00:00,
308,4809,Beth Winter,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
309,3380,Lord Crathorne,Conservative,,1977-05-25T00:00:00,
310,1976,Lord Irvine of Lairg,Labour,2.0,1987-03-25T00:00:00,
311,193,Siobhain McDonagh,Labour,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
312,193,Siobhain McDonagh,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
313,193,Siobhain McDonagh,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
314,193,Siobhain McDonagh,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
315,4602,Wera Hobhouse,Liberal Democrat,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
316,4602,Wera Hobhouse,Liberal Democrat,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
317,1970,Baroness Jay of Paddington,Labour,2.0,1992-07-29T00:00:00,
318,3973,Grahame Morris,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
319,3973,Grahame Morris,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
320,3973,Grahame Morris,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
321,3973,Grahame Morris,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
322,4825,Jacob Young,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
323,4415,John Nicolson,Scottish National Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
324,4415,John Nicolson,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
325,4984,Lord Mott,Conservative,2.0,2023-06-19T00:00:00,
326,2816,Dafydd Elis Thomas,Plaid Cymru,1.0,1974-02-28T00:00:00,1992-04-09T00:00:00
327,2816,Dafydd Elis Thomas,Crossbench,1.0,1992-09-18T00:00:00,2012-01-18T00:00:00
328,2816,Dafydd Elis Thomas,Plaid Cymru,1.0,2012-01-19T00:00:00,2016-10-17T00:00:00
329,2816,Dafydd Elis Thomas,Non-affiliated,1.0,2016-10-17T00:00:00,
330,4409,Naz Shah,Labour,1.0,2015-05-07T00:00:00,2016-04-27T00:00:00
331,4409,Naz Shah,Independent,1.0,2016-04-27T00:00:00,2016-07-05T00:00:00
332,4409,Naz Shah,Labour,1.0,2016-07-05T00:00:00,2017-05-03T00:00:00
333,4409,Naz Shah,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
334,4409,Naz Shah,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
335,1604,Virendra Sharma,Labour,1.0,2007-07-19T00:00:00,2015-03-30T00:00:00
336,1604,Virendra Sharma,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
337,1604,Virendra Sharma,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
338,1604,Virendra Sharma,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
339,4705,Lord Anderson of Ipswich,Crossbench,2.0,2018-07-10T00:00:00,
340,4507,Jeremy Quin,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
341,4507,Jeremy Quin,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
342,4507,Jeremy Quin,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
343,4048,Caroline Nokes,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
344,4048,Caroline Nokes,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
345,4048,Caroline Nokes,Conservative,1.0,2017-06-08T00:00:00,2019-09-04T00:00:00
346,4048,Caroline Nokes,Independent,1.0,2019-09-04T00:00:00,2019-10-29T00:00:00
347,4048,Caroline Nokes,Conservative,1.0,2019-10-30T00:00:00,2019-11-06T00:00:00
348,4048,Caroline Nokes,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
349,4659,Andrew Lewer,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
350,4659,Andrew Lewer,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
351,2175,Lord Adebowale,Crossbench,2.0,2001-06-30T00:00:00,
352,366,Mr Kenneth Clarke,Conservative,1.0,1970-06-18T00:00:00,2015-03-30T00:00:00
353,366,Mr Kenneth Clarke,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
354,366,Mr Kenneth Clarke,Conservative,1.0,2017-06-08T00:00:00,2019-09-04T00:00:00
355,366,Mr Kenneth Clarke,Independent,1.0,2019-09-04T00:00:00,2019-11-06T00:00:00
356,366,Mr Kenneth Clarke,Conservative,1.0,2020-09-04T00:00:00,
357,4851,Lia Nici-Townend,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
358,3153,Lord Pearson of Rannoch,Conservative Independent,2.0,2004-05-29T00:00:00,2007-01-06T00:00:00
359,3153,Lord Pearson of Rannoch,Conservative,2.0,1990-06-18T00:00:00,2004-05-28T00:00:00
360,3153,Lord Pearson of Rannoch,UK Independence Party,2.0,2007-01-06T00:00:00,2019-10-29T00:00:00
361,3153,Lord Pearson of Rannoch,Non-affiliated,2.0,2019-10-29T00:00:00,
362,4517,Lucy Frazer,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
363,4517,Lucy Frazer,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
364,4517,Lucy Frazer,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
365,1500,Mrs Theresa Villiers,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
366,1500,Mrs Theresa Villiers,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
367,1500,Mrs Theresa Villiers,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
368,1500,Mrs Theresa Villiers,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
369,4803,Paul Holmes,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
370,3928,Nick Smith,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
371,3928,Nick Smith,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
372,3928,Nick Smith,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
373,3928,Nick Smith,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
374,4694,Lord Houghton of Richmond,Crossbench,2.0,2017-11-20T00:00:00,
375,39,Mr John Whittingdale,Conservative,1.0,1992-04-09T00:00:00,2015-03-30T00:00:00
376,39,Mr John Whittingdale,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
377,39,Mr John Whittingdale,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
378,39,Mr John Whittingdale,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
379,1496,Mr Shailesh Vara,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
380,1496,Mr Shailesh Vara,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
381,1496,Mr Shailesh Vara,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
382,1496,Mr Shailesh Vara,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
383,4735,Stephen Flynn,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
384,4779,Taiwo Owatemi,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
385,3754,Lord Mance,Crossbench,2.0,2005-10-03T00:00:00,2009-09-30T00:00:00
386,3754,Lord Mance,Crossbench,2.0,2018-06-06T00:00:00,
387,3754,Lord Mance,Non-affiliated,2.0,2009-10-01T00:00:00,2018-06-06T00:00:00
388,5013,Lord Shamash,Labour,2.0,2024-03-06T00:00:00,
389,4862,Simon Jupp,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
390,36,Mrs Eleanor Laing,Conservative,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
391,36,Mrs Eleanor Laing,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
392,36,Mrs Eleanor Laing,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
393,36,Mrs Eleanor Laing,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
394,579,George Foulkes,Labour,1.0,1979-05-03T00:00:00,2005-05-05T00:00:00
395,579,George Foulkes,Labour,1.0,2005-06-16T00:00:00,
396,4770,Amy Callaghan,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
397,3797,Lord Marland,Conservative,2.0,2006-06-08T00:00:00,
398,4808,Ruth Edwards,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
399,1854,Lord Marlesford,Conservative,2.0,1991-06-07T00:00:00,
400,3607,Baroness Howarth of Breckland,Crossbench,2.0,2001-06-25T00:00:00,
401,4092,Stephen Metcalfe,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
402,4092,Stephen Metcalfe,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
403,4092,Stephen Metcalfe,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
404,4092,Stephen Metcalfe,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
405,349,Mr Douglas Hogg,Conservative,1.0,1979-05-03T00:00:00,2015-10-14T00:00:00
406,349,Mr Douglas Hogg,Conservative,1.0,2015-10-12T00:00:00,
407,4306,Baroness Goldie,Conservative,2.0,2013-10-03T00:00:00,
408,4048,Caroline Nokes,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
409,4048,Caroline Nokes,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
410,4048,Caroline Nokes,Conservative,1.0,2017-06-08T00:00:00,2019-09-04T00:00:00
411,4048,Caroline Nokes,Independent,1.0,2019-09-04T00:00:00,2019-10-29T00:00:00
412,4048,Caroline Nokes,Conservative,1.0,2019-10-30T00:00:00,2019-11-06T00:00:00
413,4048,Caroline Nokes,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
414,4348,Lord Evans of Weardale,Crossbench,2.0,2014-12-03T00:00:00,
415,209,Sir John Randall,Conservative,1.0,1997-07-31T00:00:00,2015-03-30T00:00:00
416,209,Sir John Randall,Conservative,1.0,2018-06-25T00:00:00,
417,4879,Lord Frost,Conservative,2.0,2020-08-12T00:00:00,
418,4584,Baroness Sugg,Conservative,2.0,2016-08-30T00:00:00,
419,2097,Baroness Seccombe,Conservative,2.0,1991-02-14T00:00:00,
420,2047,Lord Londesborough,Crossbench,2.0,1999-10-27T00:00:00,1999-11-11T00:00:00
421,2047,Lord Londesborough,Crossbench,2.0,2021-06-23T00:00:00,
422,2047,Lord Londesborough,Other,2.0,1996-04-08T00:00:00,1999-10-26T00:00:00
423,4443,Carol Monaghan,Scottish National Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
424,4443,Carol Monaghan,Scottish National Party,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
425,4443,Carol Monaghan,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
426,4797,James Murray,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
427,4668,Rachel Maclean,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
428,4668,Rachel Maclean,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
429,3278,Baroness Rawlings,Conservative,2.0,1994-10-05T00:00:00,
430,3569,Lord Greenway,Crossbench,,1975-10-08T00:00:00,
431,3688,Lord Giddens,Labour,2.0,2004-06-16T00:00:00,
432,4212,Debbie Abrahams,Labour,1.0,2011-01-13T00:00:00,2015-03-30T00:00:00
433,4212,Debbie Abrahams,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
434,4212,Debbie Abrahams,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
435,4212,Debbie Abrahams,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
436,4251,Lord Singh of Wimbledon,Crossbench,2.0,2011-10-12T00:00:00,
437,1531,Lynne Featherstone,Liberal Democrat,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
438,1531,Lynne Featherstone,Liberal Democrat,1.0,2015-10-20T00:00:00,
439,4654,Matt Rodda,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
440,4654,Matt Rodda,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
441,2227,Lord Stevens of Ludgate,Conservative,2.0,1987-03-27T00:00:00,2004-05-28T00:00:00
442,2227,Lord Stevens of Ludgate,Crossbench,2.0,2004-09-14T00:00:00,2004-11-02T00:00:00
443,2227,Lord Stevens of Ludgate,Conservative Independent,2.0,2004-11-03T00:00:00,2012-09-16T00:00:00
444,2227,Lord Stevens of Ludgate,UK Independence Party,2.0,2012-09-17T00:00:00,2018-12-10T00:00:00
445,2227,Lord Stevens of Ludgate,Non-affiliated,2.0,2004-05-29T00:00:00,2004-09-13T00:00:00
446,2227,Lord Stevens of Ludgate,Conservative Independent,2.0,2018-12-10T00:00:00,
447,4689,Lord Agnew of Oulton,Conservative,2.0,2017-10-19T00:00:00,
448,2766,Lord Evans of Watford,Labour,2.0,1998-07-28T00:00:00,
449,4110,Karen Bradley,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
450,4110,Karen Bradley,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
451,4110,Karen Bradley,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
452,4110,Karen Bradley,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
453,4919,The Earl of Leicester,Conservative,2.0,2021-06-23T00:00:00,
454,4512,Caroline Ansell,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
455,4512,Caroline Ansell,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
456,1980,Lord Inglewood,Non-affiliated,,2018-06-18T00:00:00,
457,1980,Lord Inglewood,Conservative,,1989-11-23T00:00:00,2018-06-18T00:00:00
458,3801,Lord Browne of Belmont,Democratic Unionist Party,2.0,2006-06-12T00:00:00,2006-10-18T00:00:00
459,3801,Lord Browne of Belmont,Crossbench,2.0,2006-10-19T00:00:00,2009-09-30T00:00:00
460,3801,Lord Browne of Belmont,Democratic Unionist Party,2.0,2009-10-01T00:00:00,
461,4456,Jeff Smith,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
462,4456,Jeff Smith,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
463,4456,Jeff Smith,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
464,1566,Daniel Kawczynski,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
465,1566,Daniel Kawczynski,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
466,1566,Daniel Kawczynski,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
467,1566,Daniel Kawczynski,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
468,4894,Baroness Shafik,Crossbench,2.0,2020-09-30T00:00:00,
469,523,Mr Nicholas Brown,Labour,1.0,1983-06-09T00:00:00,2015-03-30T00:00:00
470,523,Mr Nicholas Brown,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
471,523,Mr Nicholas Brown,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
472,523,Mr Nicholas Brown,Labour,1.0,2019-12-12T00:00:00,2022-09-06T00:00:00
473,523,Mr Nicholas Brown,Independent,1.0,2022-09-07T00:00:00,2024-05-30T00:00:00
474,1500,Mrs Theresa Villiers,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
475,1500,Mrs Theresa Villiers,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
476,1500,Mrs Theresa Villiers,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
477,1500,Mrs Theresa Villiers,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
478,4756,Brendan Clarke-Smith,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
479,1796,Lord Taylor of Warwick,Conservative,2.0,1996-10-02T00:00:00,2010-07-16T00:00:00
480,1796,Lord Taylor of Warwick,Non-affiliated,2.0,2010-07-17T00:00:00,
481,4391,Judith Cummins,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
482,4391,Judith Cummins,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
483,4391,Judith Cummins,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
484,4755,Mick Whitley,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
485,112,Mr Andrew Tyrie,Conservative,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
486,112,Mr Andrew Tyrie,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
487,112,Mr Andrew Tyrie,Non-affiliated,1.0,2018-06-12T00:00:00,
488,4591,Sarah Olney,Liberal Democrat,1.0,2016-12-01T00:00:00,2017-05-03T00:00:00
489,4591,Sarah Olney,Liberal Democrat,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
490,4674,Vicky Ford,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
491,4674,Vicky Ford,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
492,4220,Lord Dannatt,Crossbench,2.0,2011-01-19T00:00:00,
493,4567,Baroness Finn,Conservative,2.0,2015-10-14T00:00:00,
494,4961,Lord Roberts of Belgravia,Conservative,2.0,2022-11-01T00:00:00,
495,3990,Richard Graham,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
496,3990,Richard Graham,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
497,3990,Richard Graham,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
498,3990,Richard Graham,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
499,3818,Lord Jay of Ewelme,Crossbench,2.0,2006-09-18T00:00:00,
500,2539,Baroness Northover,Liberal Democrat,2.0,2000-05-01T00:00:00,
501,3135,The Earl of Rosslyn,Crossbench,,1979-12-17T00:00:00,
502,4086,Alun Cairns,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
503,4086,Alun Cairns,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
504,4086,Alun Cairns,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
505,4086,Alun Cairns,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
506,4551,Baroness Redfern,Conservative,2.0,2015-10-07T00:00:00,
507,429,Derek Twigg,Labour,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
508,429,Derek Twigg,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
509,429,Derek Twigg,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
510,429,Derek Twigg,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
511,4610,Bambos Charalambous,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
512,4610,Bambos Charalambous,Labour,1.0,2019-12-12T00:00:00,2023-06-09T00:00:00
513,4610,Bambos Charalambous,Independent,1.0,2023-06-09T00:00:00,2024-04-12T00:00:00
514,4610,Bambos Charalambous,Labour,1.0,2024-04-12T00:00:00,2024-05-30T00:00:00
515,4608,John Lamont,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
516,4608,John Lamont,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
517,2538,Baroness Billingham,Labour,2.0,2000-05-02T00:00:00,
518,4070,Matthew Hancock,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
519,4070,Matthew Hancock,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
520,4070,Matthew Hancock,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
521,4070,Matthew Hancock,Conservative,1.0,2019-12-12T00:00:00,2022-11-01T00:00:00
522,4070,Matthew Hancock,Independent,1.0,2022-11-01T00:00:00,2024-05-22T00:00:00
523,4070,Matthew Hancock,Conservative,1.0,2024-05-22T00:00:00,2024-05-30T00:00:00
524,4309,Lord Thomas of Cwmgiedd,Non-affiliated,2.0,2013-10-04T00:00:00,2017-10-09T00:00:00
525,4309,Lord Thomas of Cwmgiedd,Crossbench,2.0,2017-10-09T00:00:00,
526,1389,Gregory Barker,Conservative,1.0,2001-06-07T00:00:00,2015-03-30T00:00:00
527,1389,Gregory Barker,Conservative,1.0,2015-10-12T00:00:00,
528,4005,Bob Blackman,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
529,4005,Bob Blackman,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
530,4005,Bob Blackman,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
531,4005,Bob Blackman,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
532,4156,Lord Liddle,Labour,2.0,2010-06-19T00:00:00,
533,181,John Cryer,Labour,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
534,181,John Cryer,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
535,181,John Cryer,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
536,181,John Cryer,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
537,500,Peter Mandelson,Labour,1.0,1992-04-09T00:00:00,2004-09-08T00:00:00
538,500,Peter Mandelson,Labour,1.0,2008-10-13T00:00:00,
539,4238,Lord Storey,Liberal Democrat,2.0,2011-02-02T00:00:00,
540,4247,Lord Ashton of Hyde,Non-affiliated,2.0,2024-05-24T00:00:00,
541,4247,Lord Ashton of Hyde,Conservative,2.0,2011-07-25T00:00:00,2024-05-23T00:00:00
542,4362,Edward Argar,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
543,4362,Edward Argar,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
544,4362,Edward Argar,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
545,1545,David T. C. Davies,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
546,1545,David T. C. Davies,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
547,1545,David T. C. Davies,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
548,1545,David T. C. Davies,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
549,350,Mr John Hayes,Conservative,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
550,350,Mr John Hayes,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
551,350,Mr John Hayes,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
552,350,Mr John Hayes,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
553,3351,Lord Burns,Crossbench,2.0,1998-07-20T00:00:00,
554,4147,Baroness Sherlock,Labour,2.0,2010-06-17T00:00:00,
555,3926,Paul Maynard,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
556,3926,Paul Maynard,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
557,3926,Paul Maynard,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
558,3926,Paul Maynard,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
559,4991,Lord Houchen of High Leven,Conservative,2.0,2023-07-12T00:00:00,
560,1400,Kevin Brennan,Labour,1.0,2001-06-07T00:00:00,2015-03-30T00:00:00
561,1400,Kevin Brennan,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
562,1400,Kevin Brennan,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
563,1400,Kevin Brennan,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
564,4186,Lord Monks,Labour,2.0,2010-07-26T00:00:00,
565,4936,Anna Firth,Conservative,1.0,2022-02-03T00:00:00,2024-05-30T00:00:00
566,280,Michael Fabricant,Conservative,1.0,1992-04-09T00:00:00,2015-03-30T00:00:00
567,280,Michael Fabricant,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
568,280,Michael Fabricant,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
569,280,Michael Fabricant,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
570,491,Angela Eagle,Labour,1.0,1992-04-09T00:00:00,2015-03-30T00:00:00
571,491,Angela Eagle,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
572,491,Angela Eagle,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
573,491,Angela Eagle,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
574,5013,Lord Shamash,Labour,2.0,2024-03-06T00:00:00,
575,4521,Liz Saville Roberts,Plaid Cymru,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
576,4521,Liz Saville Roberts,Plaid Cymru,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
577,4521,Liz Saville Roberts,Plaid Cymru,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
578,4048,Caroline Nokes,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
579,4048,Caroline Nokes,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
580,4048,Caroline Nokes,Conservative,1.0,2017-06-08T00:00:00,2019-09-04T00:00:00
581,4048,Caroline Nokes,Independent,1.0,2019-09-04T00:00:00,2019-10-29T00:00:00
582,4048,Caroline Nokes,Conservative,1.0,2019-10-30T00:00:00,2019-11-06T00:00:00
583,4048,Caroline Nokes,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
584,4704,Baroness Boycott,Crossbench,2.0,2018-07-09T00:00:00,
585,4557,Lord Shinkwin,Conservative,2.0,2015-10-14T00:00:00,
586,4636,Chris Hazzard,Sinn Féin,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
587,4636,Chris Hazzard,Sinn Féin,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
588,139,Mr Richard Spring,Conservative,1.0,1992-04-09T00:00:00,2010-05-06T00:00:00
589,139,Mr Richard Spring,Conservative,1.0,2010-12-24T00:00:00,
590,2533,Lord Birt,Crossbench,2.0,2000-02-11T00:00:00,
591,1251,Michael Morris,Conservative,1.0,1974-02-28T00:00:00,1992-05-06T00:00:00
592,1251,Michael Morris,Conservative,1.0,1997-10-28T00:00:00,
